cuenta_id_legacy;empresa_id_legacy;codigo_legacy;nombre_legacy;concepto_canonico;preferida
6683;150;5041;BBVA FRANCES - INTERESES POR PRESTAMOS;BBVA FRANCES - INTERESES POR PRESTAMOS;1
6684;150;5044;BANCO CREDICOOP- INTERESES POR PRESTAMOS;BANCO CREDICOOP- INTERESES POR PRESTAMOS;1
6685;150;5047;BANCO HSBC - INTERESES POR PRESTAMOS;BANCO HSBC - INTERESES POR PRESTAMOS;1
6686;150;5050;BANCO PATAGONIA- INTERESES POR PRESTAMOS;BANCO PATAGONIA- INTERESES POR PRESTAMOS;1
6687;150;1050;RODADOS - BIENES DE USO;RODADOS - BIENES DE USO;1
6688;150;1051;MUEBLES Y UTILES - BIENES DE USO;MUEBLES Y UTILES - BIENES DE USO;1
6689;150;1052;MAQUINARIA - BIENES DE USO;MAQUINARIA - BIENES DE USO;1
6690;150;1053;INMUEBLES - BIENES DE USO;INMUEBLES - BIENES DE USO;1
6691;150;5020;RODADOS - GASTOS DE MANTENIMIENTO;RODADOS - GASTOS DE MANTENIMIENTO;1
6692;150;5021;MUEBLES Y UTILES - GASTOS DE MANTENIMIENTO;MUEBLES Y UTILES - GASTOS DE MANTENIMIENTO;1
6693;150;5022;MAQUINARIA - GASTOS DE MANTENIMIENTO;MAQUINARIA - GASTOS DE MANTENIMIENTO;1
6694;150;5023;INMUEBLES - GASTOS DE MANTENIMIENTO;INMUEBLES - GASTOS DE MANTENIMIENTO;1
6695;150;5024;COMPRA DE BIENES USADOS A CF;COMPRA DE BIENES USADOS A CF;1
6696;150;1059;INSTALACIONES - BIENES DE USO;INSTALACIONES - BIENES DE USO;1
6697;150;5025;INSTALACIONES - GASTOS DE MANTENIMIENTO;INSTALACIONES - GASTOS DE MANTENIMIENTO;1
6698;150;5004;SERVICIOS Y TASAS;SERVICIOS Y TASAS;1
6699;150;5051;BANCO HIPOTECARIO - COMISIONES CUENTA;BANCO HIPOTECARIO - COMISIONES CUENTA;1
6700;150;5040;BBVA FRANCES - COMISIONES BANCARIAS;BBVA FRANCES - COMISIONES BANCARIAS;1
6715;153;4000;VENTAS;VENTAS;1
6716;153;5000;COMPRAS;COMPRAS;1
6717;153;5001;COMISION TARJETAS DE CREDITO;COMISION TARJETAS DE CREDITO;1
6718;153;5002;COMBUSTIBLES Y LUBRICANTES;COMBUSTIBLES Y LUBRICANTES;1
6719;153;5003;FLETES Y CORREO;FLETES Y CORREO;1
6720;153;5005;LIBRERIA Y PAPELERIA;LIBRERIA Y PAPELERIA;1
6721;153;5006;HONORARIOS PROFESIONALES;HONORARIOS PROFESIONALES;1
6722;153;5007;ALQUILERES PAGADOS;ALQUILERES PAGADOS;1
6723;153;5008;SEGUROS PAGADOS;SEGUROS PAGADOS;1
6724;153;5010;GASTOS GENERALES;GASTOS GENERALES;1
6725;153;5011;SERVICISO INFORMATICOS;SERVICIOS INFORMATICOS;1
6726;153;5012;CANON;CANON;1
6727;153;5013;SERVICIOS JURIDICOS;SERVICIOS JURIDICOS;1
6728;153;5030;BANCO NACION - INTERES POR DESCUBIERTO;BANCO NACION - INTERES POR DESCUBIERTO;1
6729;153;5009;INTERESES BANCARIOS;INTERESES BANCARIOS;1
6730;153;5031;BANCO NACION - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO NACION - GASTOS DE MANTENIMIENTO DE CUENTA;1
6731;153;5032;BANCO NACION - INTERESES POR PRESTAMOS;BANCO NACION - INTERESES POR PRESTAMOS;1
6732;153;5033;BANCO SANTANDER - INTERES POR DESCUBIERTO;BANCO SANTANDER - INTERES POR DESCUBIERTO;1
6733;153;5036;BANCO GALICIA - INTERES POR DESCUBIERTO;BANCO GALICIA - INTERES POR DESCUBIERTO;1
6734;153;5039;BBVA FRANCES - INTERES POR DESCUBIERTO;BBVA FRANCES - INTERES POR DESCUBIERTO;1
6735;153;5042;BANCO CREDICOOP - INTERES POR DESCUBIERTO;BANCO CREDICOOP - INTERES POR DESCUBIERTO;1
6736;153;5045;BANCO HSBC - INTERES POR DESCUBIERTO;BANCO HSBC - INTERES POR DESCUBIERTO;1
6737;153;5048;BANCO PATAGONIA - INTERES POR DESCUBIERTO;BANCO PATAGONIA - INTERES POR DESCUBIERTO;1
6738;153;5034;BANCO SANTANDER - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO SANTANDER - GASTOS DE MANTENIMIENTO DE CUENTA;1
6739;153;5037;BANCO GALICIA - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO GALICIA - GASTOS DE MANTENIMIENTO DE CUENTA;1
6740;153;5043;BANCO CREDICOOP - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO CREDICOOP - GASTOS DE MANTENIMIENTO DE CUENTA;1
6741;153;5046;BANCO HSBC - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO HSBC - GASTOS DE MANTENIMIENTO DE CUENTA;1
6742;153;5049;BANCO PATAGONIA - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO PATAGONIA - GASTOS DE MANTENIMIENTO DE CUENTA;1
6743;153;5035;BANCO SANTANDER - INTERESES POR PRESTAMOS;BANCO SANTANDER - INTERESES POR PRESTAMOS;1
6744;153;5038;BANCO GALICIA - INTERESES POR PRESTAMOS;BANCO GALICIA - INTERESES POR PRESTAMOS;1
6745;153;5041;BBVA FRANCES - INTERESES POR PRESTAMOS;BBVA FRANCES - INTERESES POR PRESTAMOS;1
6746;153;5044;BANCO CREDICOOP- INTERESES POR PRESTAMOS;BANCO CREDICOOP- INTERESES POR PRESTAMOS;1
6747;153;5047;BANCO HSBC - INTERESES POR PRESTAMOS;BANCO HSBC - INTERESES POR PRESTAMOS;1
6748;153;5050;BANCO PATAGONIA- INTERESES POR PRESTAMOS;BANCO PATAGONIA- INTERESES POR PRESTAMOS;1
6749;153;1050;RODADOS - BIENES DE USO;RODADOS - BIENES DE USO;1
6750;153;1051;MUEBLES Y UTILES - BIENES DE USO;MUEBLES Y UTILES - BIENES DE USO;1
6751;153;1052;MAQUINARIA - BIENES DE USO;MAQUINARIA - BIENES DE USO;1
6752;153;1053;INMUEBLES - BIENES DE USO;INMUEBLES - BIENES DE USO;1
6753;153;5020;RODADOS - GASTOS DE MANTENIMIENTO;RODADOS - GASTOS DE MANTENIMIENTO;1
6754;153;5021;MUEBLES Y UTILES - GASTOS DE MANTENIMIENTO;MUEBLES Y UTILES - GASTOS DE MANTENIMIENTO;1
6755;153;5022;MAQUINARIA - GASTOS DE MANTENIMIENTO;MAQUINARIA - GASTOS DE MANTENIMIENTO;1
6756;153;5023;INMUEBLES - GASTOS DE MANTENIMIENTO;INMUEBLES - GASTOS DE MANTENIMIENTO;1
6757;153;5024;COMPRA DE BIENES USADOS A CF;COMPRA DE BIENES USADOS A CF;1
6758;153;1059;INSTALACIONES - BIENES DE USO;INSTALACIONES - BIENES DE USO;1
6759;153;5025;INSTALACIONES - GASTOS DE MANTENIMIENTO;INSTALACIONES - GASTOS DE MANTENIMIENTO;1
6760;153;5004;SERVICIOS Y TASAS;SERVICIOS Y TASAS;1
6761;153;5051;BANCO HIPOTECARIO - COMISIONES CUENTA;BANCO HIPOTECARIO - COMISIONES CUENTA;1
6762;153;5040;BBVA FRANCES - COMISIONES BANCARIAS;BBVA FRANCES - COMISIONES BANCARIAS;1
6777;157;4000;VENTAS;VENTAS;1
6778;157;5000;COMPRAS;COMPRAS;1
6779;157;5001;COMISION TARJETAS DE CREDITO;COMISION TARJETAS DE CREDITO;1
6780;157;5002;COMBUSTIBLES Y LUBRICANTES;COMBUSTIBLES Y LUBRICANTES;1
6781;157;5003;FLETES Y CORREO;FLETES Y CORREO;1
6782;157;5005;LIBRERIA Y PAPELERIA;LIBRERIA Y PAPELERIA;1
6783;157;5006;HONORARIOS PROFESIONALES;HONORARIOS PROFESIONALES;1
6784;157;5007;ALQUILERES PAGADOS;ALQUILERES PAGADOS;1
6785;157;5008;SEGUROS PAGADOS;SEGUROS PAGADOS;1
6786;157;5010;GASTOS GENERALES;GASTOS GENERALES;1
6787;157;5011;SERVICISO INFORMATICOS;SERVICIOS INFORMATICOS;1
6788;157;5012;CANON;CANON;1
6789;157;5013;SERVICIOS JURIDICOS;SERVICIOS JURIDICOS;1
6790;157;5030;BANCO NACION - INTERES POR DESCUBIERTO;BANCO NACION - INTERES POR DESCUBIERTO;1
6791;157;5009;INTERESES BANCARIOS;INTERESES BANCARIOS;1
6792;157;5031;BANCO NACION - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO NACION - GASTOS DE MANTENIMIENTO DE CUENTA;1
6793;157;5032;BANCO NACION - INTERESES POR PRESTAMOS;BANCO NACION - INTERESES POR PRESTAMOS;1
6794;157;5033;BANCO SANTANDER - INTERES POR DESCUBIERTO;BANCO SANTANDER - INTERES POR DESCUBIERTO;1
6795;157;5036;BANCO GALICIA - INTERES POR DESCUBIERTO;BANCO GALICIA - INTERES POR DESCUBIERTO;1
6796;157;5039;BBVA FRANCES - INTERES POR DESCUBIERTO;BBVA FRANCES - INTERES POR DESCUBIERTO;1
6797;157;5042;BANCO CREDICOOP - INTERES POR DESCUBIERTO;BANCO CREDICOOP - INTERES POR DESCUBIERTO;1
6798;157;5045;BANCO HSBC - INTERES POR DESCUBIERTO;BANCO HSBC - INTERES POR DESCUBIERTO;1
6799;157;5048;BANCO PATAGONIA - INTERES POR DESCUBIERTO;BANCO PATAGONIA - INTERES POR DESCUBIERTO;1
6800;157;5034;BANCO SANTANDER - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO SANTANDER - GASTOS DE MANTENIMIENTO DE CUENTA;1
6801;157;5037;BANCO GALICIA - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO GALICIA - GASTOS DE MANTENIMIENTO DE CUENTA;1
6802;157;5043;BANCO CREDICOOP - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO CREDICOOP - GASTOS DE MANTENIMIENTO DE CUENTA;1
6803;157;5046;BANCO HSBC - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO HSBC - GASTOS DE MANTENIMIENTO DE CUENTA;1
6804;157;5049;BANCO PATAGONIA - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO PATAGONIA - GASTOS DE MANTENIMIENTO DE CUENTA;1
6805;157;5035;BANCO SANTANDER - INTERESES POR PRESTAMOS;BANCO SANTANDER - INTERESES POR PRESTAMOS;1
6806;157;5038;BANCO GALICIA - INTERESES POR PRESTAMOS;BANCO GALICIA - INTERESES POR PRESTAMOS;1
6807;157;5041;BBVA FRANCES - INTERESES POR PRESTAMOS;BBVA FRANCES - INTERESES POR PRESTAMOS;1
6808;157;5044;BANCO CREDICOOP- INTERESES POR PRESTAMOS;BANCO CREDICOOP- INTERESES POR PRESTAMOS;1
6809;157;5047;BANCO HSBC - INTERESES POR PRESTAMOS;BANCO HSBC - INTERESES POR PRESTAMOS;1
6810;157;5050;BANCO PATAGONIA- INTERESES POR PRESTAMOS;BANCO PATAGONIA- INTERESES POR PRESTAMOS;1
6811;157;1050;RODADOS - BIENES DE USO;RODADOS - BIENES DE USO;1
6812;157;1051;MUEBLES Y UTILES - BIENES DE USO;MUEBLES Y UTILES - BIENES DE USO;1
6813;157;1052;MAQUINARIA - BIENES DE USO;MAQUINARIA - BIENES DE USO;1
6814;157;1053;INMUEBLES - BIENES DE USO;INMUEBLES - BIENES DE USO;1
6815;157;5020;RODADOS - GASTOS DE MANTENIMIENTO;RODADOS - GASTOS DE MANTENIMIENTO;1
6816;157;5021;MUEBLES Y UTILES - GASTOS DE MANTENIMIENTO;MUEBLES Y UTILES - GASTOS DE MANTENIMIENTO;1
6817;157;5022;MAQUINARIA - GASTOS DE MANTENIMIENTO;MAQUINARIA - GASTOS DE MANTENIMIENTO;1
6818;157;5023;INMUEBLES - GASTOS DE MANTENIMIENTO;INMUEBLES - GASTOS DE MANTENIMIENTO;1
6819;157;5024;COMPRA DE BIENES USADOS A CF;COMPRA DE BIENES USADOS A CF;1
6820;157;1059;INSTALACIONES - BIENES DE USO;INSTALACIONES - BIENES DE USO;1
6821;157;5025;INSTALACIONES - GASTOS DE MANTENIMIENTO;INSTALACIONES - GASTOS DE MANTENIMIENTO;1
6822;157;5004;SERVICIOS Y TASAS;SERVICIOS Y TASAS;1
6823;157;5051;BANCO HIPOTECARIO - COMISIONES CUENTA;BANCO HIPOTECARIO - COMISIONES CUENTA;1
6824;157;5040;BBVA FRANCES - COMISIONES BANCARIAS;BBVA FRANCES - COMISIONES BANCARIAS;1
6839;155;4000;VENTAS;VENTAS;1
6840;155;5000;COMPRAS;COMPRAS;1
6841;155;5001;COMISION TARJETAS DE CREDITO;COMISION TARJETAS DE CREDITO;1
6842;155;5002;COMBUSTIBLES Y LUBRICANTES;COMBUSTIBLES Y LUBRICANTES;1
6843;155;5003;FLETES Y CORREO;FLETES Y CORREO;1
6844;155;5005;LIBRERIA Y PAPELERIA;LIBRERIA Y PAPELERIA;1
6845;155;5006;HONORARIOS PROFESIONALES;HONORARIOS PROFESIONALES;1
6846;155;5007;ALQUILERES PAGADOS;ALQUILERES PAGADOS;1
6847;155;5008;SEGUROS PAGADOS;SEGUROS PAGADOS;1
6848;155;5010;GASTOS GENERALES;GASTOS GENERALES;1
6849;155;5011;SERVICISO INFORMATICOS;SERVICIOS INFORMATICOS;1
6850;155;5012;CANON;CANON;1
6851;155;5013;SERVICIOS JURIDICOS;SERVICIOS JURIDICOS;1
6852;155;5030;BANCO NACION - INTERES POR DESCUBIERTO;BANCO NACION - INTERES POR DESCUBIERTO;1
6853;155;5009;INTERESES BANCARIOS;INTERESES BANCARIOS;1
6854;155;5031;BANCO NACION - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO NACION - GASTOS DE MANTENIMIENTO DE CUENTA;1
6855;155;5032;BANCO NACION - INTERESES POR PRESTAMOS;BANCO NACION - INTERESES POR PRESTAMOS;1
6856;155;5033;BANCO SANTANDER - INTERES POR DESCUBIERTO;BANCO SANTANDER - INTERES POR DESCUBIERTO;1
6857;155;5036;BANCO GALICIA - INTERES POR DESCUBIERTO;BANCO GALICIA - INTERES POR DESCUBIERTO;1
6858;155;5039;BBVA FRANCES - INTERES POR DESCUBIERTO;BBVA FRANCES - INTERES POR DESCUBIERTO;1
6859;155;5042;BANCO CREDICOOP - INTERES POR DESCUBIERTO;BANCO CREDICOOP - INTERES POR DESCUBIERTO;1
6860;155;5045;BANCO HSBC - INTERES POR DESCUBIERTO;BANCO HSBC - INTERES POR DESCUBIERTO;1
6861;155;5048;BANCO PATAGONIA - INTERES POR DESCUBIERTO;BANCO PATAGONIA - INTERES POR DESCUBIERTO;1
6862;155;5034;BANCO SANTANDER - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO SANTANDER - GASTOS DE MANTENIMIENTO DE CUENTA;1
6863;155;5037;BANCO GALICIA - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO GALICIA - GASTOS DE MANTENIMIENTO DE CUENTA;1
6864;155;5043;BANCO CREDICOOP - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO CREDICOOP - GASTOS DE MANTENIMIENTO DE CUENTA;1
6865;155;5046;BANCO HSBC - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO HSBC - GASTOS DE MANTENIMIENTO DE CUENTA;1
6866;155;5049;BANCO PATAGONIA - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO PATAGONIA - GASTOS DE MANTENIMIENTO DE CUENTA;1
6867;155;5035;BANCO SANTANDER - INTERESES POR PRESTAMOS;BANCO SANTANDER - INTERESES POR PRESTAMOS;1
6868;155;5038;BANCO GALICIA - INTERESES POR PRESTAMOS;BANCO GALICIA - INTERESES POR PRESTAMOS;1
6869;155;5041;BBVA FRANCES - INTERESES POR PRESTAMOS;BBVA FRANCES - INTERESES POR PRESTAMOS;1
6870;155;5044;BANCO CREDICOOP- INTERESES POR PRESTAMOS;BANCO CREDICOOP- INTERESES POR PRESTAMOS;1
6871;155;5047;BANCO HSBC - INTERESES POR PRESTAMOS;BANCO HSBC - INTERESES POR PRESTAMOS;1
6872;155;5050;BANCO PATAGONIA- INTERESES POR PRESTAMOS;BANCO PATAGONIA- INTERESES POR PRESTAMOS;1
6873;155;1050;RODADOS - BIENES DE USO;RODADOS - BIENES DE USO;1
6874;155;1051;MUEBLES Y UTILES - BIENES DE USO;MUEBLES Y UTILES - BIENES DE USO;1
6875;155;1052;MAQUINARIA - BIENES DE USO;MAQUINARIA - BIENES DE USO;1
6876;155;1053;INMUEBLES - BIENES DE USO;INMUEBLES - BIENES DE USO;1
6877;155;5020;RODADOS - GASTOS DE MANTENIMIENTO;RODADOS - GASTOS DE MANTENIMIENTO;1
6878;155;5021;MUEBLES Y UTILES - GASTOS DE MANTENIMIENTO;MUEBLES Y UTILES - GASTOS DE MANTENIMIENTO;1
6879;155;5022;MAQUINARIA - GASTOS DE MANTENIMIENTO;MAQUINARIA - GASTOS DE MANTENIMIENTO;1
6880;155;5023;INMUEBLES - GASTOS DE MANTENIMIENTO;INMUEBLES - GASTOS DE MANTENIMIENTO;1
6881;155;5024;COMPRA DE BIENES USADOS A CF;COMPRA DE BIENES USADOS A CF;1
6882;155;1059;INSTALACIONES - BIENES DE USO;INSTALACIONES - BIENES DE USO;1
6883;155;5025;INSTALACIONES - GASTOS DE MANTENIMIENTO;INSTALACIONES - GASTOS DE MANTENIMIENTO;1
6884;155;5004;SERVICIOS Y TASAS;SERVICIOS Y TASAS;1
6885;155;5051;BANCO HIPOTECARIO - COMISIONES CUENTA;BANCO HIPOTECARIO - COMISIONES CUENTA;1
6886;155;5040;BBVA FRANCES - COMISIONES BANCARIAS;BBVA FRANCES - COMISIONES BANCARIAS;1
6901;156;4000;VENTAS;VENTAS;1
6902;156;5000;COMPRAS;COMPRAS;1
6903;156;5001;COMISION TARJETAS DE CREDITO;COMISION TARJETAS DE CREDITO;1
6904;156;5002;COMBUSTIBLES Y LUBRICANTES;COMBUSTIBLES Y LUBRICANTES;1
6905;156;5003;FLETES Y CORREO;FLETES Y CORREO;1
6906;156;5005;LIBRERIA Y PAPELERIA;LIBRERIA Y PAPELERIA;1
6907;156;5006;HONORARIOS PROFESIONALES;HONORARIOS PROFESIONALES;1
6908;156;5007;ALQUILERES PAGADOS;ALQUILERES PAGADOS;1
6909;156;5008;SEGUROS PAGADOS;SEGUROS PAGADOS;1
6910;156;5010;GASTOS GENERALES;GASTOS GENERALES;1
6911;156;5011;SERVICISO INFORMATICOS;SERVICIOS INFORMATICOS;1
6912;156;5012;CANON;CANON;1
6913;156;5013;SERVICIOS JURIDICOS;SERVICIOS JURIDICOS;1
6914;156;5030;BANCO NACION - INTERES POR DESCUBIERTO;BANCO NACION - INTERES POR DESCUBIERTO;1
6915;156;5009;INTERESES BANCARIOS;INTERESES BANCARIOS;1
6916;156;5031;BANCO NACION - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO NACION - GASTOS DE MANTENIMIENTO DE CUENTA;1
6917;156;5032;BANCO NACION - INTERESES POR PRESTAMOS;BANCO NACION - INTERESES POR PRESTAMOS;1
6918;156;5033;BANCO SANTANDER - INTERES POR DESCUBIERTO;BANCO SANTANDER - INTERES POR DESCUBIERTO;1
6919;156;5036;BANCO GALICIA - INTERES POR DESCUBIERTO;BANCO GALICIA - INTERES POR DESCUBIERTO;1
6920;156;5039;BBVA FRANCES - INTERES POR DESCUBIERTO;BBVA FRANCES - INTERES POR DESCUBIERTO;1
6921;156;5042;BANCO CREDICOOP - INTERES POR DESCUBIERTO;BANCO CREDICOOP - INTERES POR DESCUBIERTO;1
6922;156;5045;BANCO HSBC - INTERES POR DESCUBIERTO;BANCO HSBC - INTERES POR DESCUBIERTO;1
6923;156;5048;BANCO PATAGONIA - INTERES POR DESCUBIERTO;BANCO PATAGONIA - INTERES POR DESCUBIERTO;1
6924;156;5034;BANCO SANTANDER - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO SANTANDER - GASTOS DE MANTENIMIENTO DE CUENTA;1
6925;156;5037;BANCO GALICIA - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO GALICIA - GASTOS DE MANTENIMIENTO DE CUENTA;1
6926;156;5043;BANCO CREDICOOP - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO CREDICOOP - GASTOS DE MANTENIMIENTO DE CUENTA;1
6927;156;5046;BANCO HSBC - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO HSBC - GASTOS DE MANTENIMIENTO DE CUENTA;1
6928;156;5049;BANCO PATAGONIA - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO PATAGONIA - GASTOS DE MANTENIMIENTO DE CUENTA;1
6929;156;5035;BANCO SANTANDER - INTERESES POR PRESTAMOS;BANCO SANTANDER - INTERESES POR PRESTAMOS;1
6930;156;5038;BANCO GALICIA - INTERESES POR PRESTAMOS;BANCO GALICIA - INTERESES POR PRESTAMOS;1
6931;156;5041;BBVA FRANCES - INTERESES POR PRESTAMOS;BBVA FRANCES - INTERESES POR PRESTAMOS;1
6932;156;5044;BANCO CREDICOOP- INTERESES POR PRESTAMOS;BANCO CREDICOOP- INTERESES POR PRESTAMOS;1
6933;156;5047;BANCO HSBC - INTERESES POR PRESTAMOS;BANCO HSBC - INTERESES POR PRESTAMOS;1
6934;156;5050;BANCO PATAGONIA- INTERESES POR PRESTAMOS;BANCO PATAGONIA- INTERESES POR PRESTAMOS;1
6935;156;1050;RODADOS - BIENES DE USO;RODADOS - BIENES DE USO;1
6936;156;1051;MUEBLES Y UTILES - BIENES DE USO;MUEBLES Y UTILES - BIENES DE USO;1
6937;156;1052;MAQUINARIA - BIENES DE USO;MAQUINARIA - BIENES DE USO;1
6938;156;1053;INMUEBLES - BIENES DE USO;INMUEBLES - BIENES DE USO;1
6939;156;5020;RODADOS - GASTOS DE MANTENIMIENTO;RODADOS - GASTOS DE MANTENIMIENTO;1
6940;156;5021;MUEBLES Y UTILES - GASTOS DE MANTENIMIENTO;MUEBLES Y UTILES - GASTOS DE MANTENIMIENTO;1
6941;156;5022;MAQUINARIA - GASTOS DE MANTENIMIENTO;MAQUINARIA - GASTOS DE MANTENIMIENTO;1
6942;156;5023;INMUEBLES - GASTOS DE MANTENIMIENTO;INMUEBLES - GASTOS DE MANTENIMIENTO;1
6943;156;5024;COMPRA DE BIENES USADOS A CF;COMPRA DE BIENES USADOS A CF;1
6944;156;1059;INSTALACIONES - BIENES DE USO;INSTALACIONES - BIENES DE USO;1
6945;156;5025;INSTALACIONES - GASTOS DE MANTENIMIENTO;INSTALACIONES - GASTOS DE MANTENIMIENTO;1
6946;156;5004;SERVICIOS Y TASAS;SERVICIOS Y TASAS;1
6947;156;5051;BANCO HIPOTECARIO - COMISIONES CUENTA;BANCO HIPOTECARIO - COMISIONES CUENTA;1
6948;156;5040;BBVA FRANCES - COMISIONES BANCARIAS;BBVA FRANCES - COMISIONES BANCARIAS;1
6963;154;4000;VENTAS;VENTAS;1
6964;154;5000;COMPRAS;COMPRAS;1
6965;154;5001;COMISION TARJETAS DE CREDITO;COMISION TARJETAS DE CREDITO;1
6966;154;5002;COMBUSTIBLES Y LUBRICANTES;COMBUSTIBLES Y LUBRICANTES;1
6967;154;5003;FLETES Y CORREO;FLETES Y CORREO;1
6968;154;5005;LIBRERIA Y PAPELERIA;LIBRERIA Y PAPELERIA;1
6969;154;5006;HONORARIOS PROFESIONALES;HONORARIOS PROFESIONALES;1
6970;154;5007;ALQUILERES PAGADOS;ALQUILERES PAGADOS;1
6971;154;5008;SEGUROS PAGADOS;SEGUROS PAGADOS;1
6972;154;5010;GASTOS GENERALES;GASTOS GENERALES;1
6973;154;5011;SERVICISO INFORMATICOS;SERVICIOS INFORMATICOS;1
6974;154;5012;CANON;CANON;1
6975;154;5013;SERVICIOS JURIDICOS;SERVICIOS JURIDICOS;1
6976;154;5030;BANCO NACION - INTERES POR DESCUBIERTO;BANCO NACION - INTERES POR DESCUBIERTO;1
6977;154;5009;INTERESES BANCARIOS;INTERESES BANCARIOS;1
6978;154;5031;BANCO NACION - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO NACION - GASTOS DE MANTENIMIENTO DE CUENTA;1
6979;154;5032;BANCO NACION - INTERESES POR PRESTAMOS;BANCO NACION - INTERESES POR PRESTAMOS;1
6980;154;5033;BANCO SANTANDER - INTERES POR DESCUBIERTO;BANCO SANTANDER - INTERES POR DESCUBIERTO;1
6981;154;5036;BANCO GALICIA - INTERES POR DESCUBIERTO;BANCO GALICIA - INTERES POR DESCUBIERTO;1
6982;154;5039;BBVA FRANCES - INTERES POR DESCUBIERTO;BBVA FRANCES - INTERES POR DESCUBIERTO;1
6983;154;5042;BANCO CREDICOOP - INTERES POR DESCUBIERTO;BANCO CREDICOOP - INTERES POR DESCUBIERTO;1
6984;154;5045;BANCO HSBC - INTERES POR DESCUBIERTO;BANCO HSBC - INTERES POR DESCUBIERTO;1
6985;154;5048;BANCO PATAGONIA - INTERES POR DESCUBIERTO;BANCO PATAGONIA - INTERES POR DESCUBIERTO;1
6986;154;5034;BANCO SANTANDER - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO SANTANDER - GASTOS DE MANTENIMIENTO DE CUENTA;1
6987;154;5037;BANCO GALICIA - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO GALICIA - GASTOS DE MANTENIMIENTO DE CUENTA;1
6988;154;5043;BANCO CREDICOOP - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO CREDICOOP - GASTOS DE MANTENIMIENTO DE CUENTA;1
6989;154;5046;BANCO HSBC - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO HSBC - GASTOS DE MANTENIMIENTO DE CUENTA;1
6990;154;5049;BANCO PATAGONIA - GASTOS DE MANTENIMIENTO DE CUENTA;BANCO PATAGONIA - GASTOS DE MANTENIMIENTO DE CUENTA;1
6991;154;5035;BANCO SANTANDER - INTERESES POR PRESTAMOS;BANCO SANTANDER - INTERESES POR PRESTAMOS;1
6992;154;5038;BANCO GALICIA - INTERESES POR PRESTAMOS;BANCO GALICIA - INTERESES POR PRESTAMOS;1
6993;154;5041;BBVA FRANCES - INTERESES POR PRESTAMOS;BBVA FRANCES - INTERESES POR PRESTAMOS;1
6994;154;5044;BANCO CREDICOOP- INTERESES POR PRESTAMOS;BANCO CREDICOOP- INTERESES POR PRESTAMOS;1
6995;154;5047;BANCO HSBC - INTERESES POR PRESTAMOS;BANCO HSBC - INTERESES POR PRESTAMOS;1
6996;154;5050;BANCO PATAGONIA- INTERESES POR PRESTAMOS;BANCO PATAGONIA- INTERESES POR PRESTAMOS;1
6997;154;1050;RODADOS - BIENES DE USO;RODADOS - BIENES DE USO;1
6998;154;1051;MUEBLES Y UTILES - BIENES DE USO;MUEBLES Y UTILES - BIENES DE USO;1
6999;154;1052;MAQUINARIA - BIENES DE USO;MAQUINARIA - BIENES DE USO;1
7000;154;1053;INMUEBLES - BIENES DE USO;INMUEBLES - BIENES DE USO;1
7001;154;5020;RODADOS - GASTOS DE MANTENIMIENTO;RODADOS - GASTOS DE MANTENIMIENTO;1
7002;154;5021;MUEBLES Y UTILES - GASTOS DE MANTENIMIENTO;MUEBLES Y UTILES - GASTOS DE MANTENIMIENTO;1
7003;154;5022;MAQUINARIA - GASTOS DE MANTENIMIENTO;MAQUINARIA - GASTOS DE MANTENIMIENTO;1
7004;154;5023;INMUEBLES - GASTOS DE MANTENIMIENTO;INMUEBLES - GASTOS DE MANTENIMIENTO;1
7005;154;5024;COMPRA DE BIENES USADOS A CF;COMPRA DE BIENES USADOS A CF;1
7006;154;1059;INSTALACIONES - BIENES DE USO;INSTALACIONES - BIENES DE USO;1
7007;154;5025;INSTALACIONES - GASTOS DE MANTENIMIENTO;INSTALACIONES - GASTOS DE MANTENIMIENTO;1
